credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days.with.cr.line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,credit_card,0.088,380.54,100000,33.77,699,,1,0,18502,0.442,0,1
1,credit_card,0.156,963.61,186000,26.82,664,,0,0,121075,0.792,0,1
1,debt_consolidation,0.164,662.34,122000,11.91,709,,0,0,16528,0.945,0,1
1,debt_consolidation,0.082,712.87,75000,22.3,704,,0,0,21374,0.348,0,1
1,debt_consolidation,0.11,669.98,65000,16.45,704,,0,0,490,0.117,0,1
1,debt_consolidation,0.131,911.77,53100,34.67,714,,0,0,14260,0.28,0,1
1,credit_card,0.065,1072.08,150000,19.3,669,,0,2,39572,0.574,0,1
1,debt_consolidation,0.103,436.09,73000,32.62,704,,0,0,65722,0.9,0,1
1,credit_card,0.07,308.87,72000,10.42,694,,0,0,12332,0.393,0,1
1,debt_consolidation,0.25,587.03,85000,21.81,679,,0,1,25677,0.529,0,1
1,debt_consolidation,0.124,673.42,90000,20.87,699,,1,0,31081,0.702,0,1
1,debt_consolidation,0.172,109.93,56000,19.29,684,,0,0,9724,0.935,0,1
1,credit_card,0.288,439.92,173000,19.16,714,,2,0,15521,0.216,0,1
1,small_business,0.11,1113.44,90000,12.98,709,,0,1,8567,0.292,0,1
1,debt_consolidation,0.147,544.04,22000,22.8,804,,0,0,14947,0.415,0,1
1,home_improvement,0.288,474.31,192000,14.35,704,,1,0,9343,0.934,0,1
1,credit_card,0.082,1131.27,0,,754,,0,0,11868,0.549,0,1
1,home_improvement,0.131,168.67,65000,24.06,709,,0,0,20247,0.49,0,1
1,debt_consolidation,0.225,558.08,25488,26.22,679,,0,0,9406,0.607,0,1
1,other,0.156,308.36,101000,20.12,704,,0,0,15464,0.494,0,1
1,debt_consolidation,0.131,547.06,250000,20.94,734,,3,0,43503,0.368,0,1
1,debt_consolidation,0.131,168.67,31200,20.27,684,,0,0,4842,0.457,0,1
1,debt_consolidation,0.11,1309.93,63000,28.88,724,,0,0,26918,0.767,0,1
1,credit_card,0.076,196.15,45192,4.54,749,,0,0,4800,0.194,0,1
1,debt_consolidation,0.164,395.98,69000,15.03,714,,0,0,13835,0.394,0,1
1,credit_card,0.124,903.63,63000,25.52,714,,0,0,9372,0.527,0,1
1,credit_card,0.07,152.89,35000,24.87,744,,1,0,10787,0.188,0,1
1,credit_card,0.18,903.44,37000,27.44,669,,0,0,15973,0.992,0,1
1,home_improvement,0.131,246.18,61900,21.02,719,,0,0,12076,0.491,0,1
1,credit_card,0.07,308.87,125000,3.34,709,,0,0,11720,0.456,0,1
1,debt_consolidation,0.139,371.47,65000,16.99,664,,0,0,9153,0.237,0,1
1,debt_consolidation,0.124,404.05,86400,13.33,694,,0,0,17715,0.904,0,1
1,debt_consolidation,0.172,178.74,23284,12.99,694,,1,0,144,0.096,0,1
1,debt_consolidation,0.103,907.83,60000,17.16,754,,0,0,17029,0.264,0,1
1,debt_consolidation,0.225,430.64,102000,28.2,704,,2,1,12307,0.391,0,1
1,credit_card,0.156,401.87,60000,16.94,664,,0,0,14939,0.922,0,1
1,debt_consolidation,0.065,275.68,39000,13.66,829,,1,0,524,0.016,0,1
1,debt_consolidation,0.18,532.92,58000,14.79,684,,0,0,11636,0.565,0,1
1,debt_consolidation,0.117,265.18,72000,33.33,679,,0,0,36267,0.756,0,1
1,house,0.164,981.25,36000,9.37,704,,1,0,4516,0.475,0,1
1,home_improvement,0.124,561.18,63200,13.46,709,,0,0,8297,0.301,0,1
1,debt_consolidation,0.088,469.33,135000,20.62,674,,2,0,3993,0.158,1,1
1,debt_consolidation,0.07,926.59,95000,28.27,769,,0,0,25236,0.283,0,1
1,debt_consolidation,0.082,611.03,225000,8.78,689,,0,0,33901,0.869,0,1
1,debt_consolidation,0.103,648.45,80000,16.17,724,,0,0,11034,0.298,1,1
1,credit_card,0.065,257.3,35000,22.7,739,,0,0,6745,0.204,0,1
1,debt_consolidation,0.147,946.15,200000,15.23,694,,1,0,9412,0.863,0,1
1,credit_card,0.164,735.94,350000,8.42,689,,1,0,29036,0.552,0,1
1,debt_consolidation,0.131,467.85,250000,7.19,694,,1,1,2777,0.793,0,1
1,debt_consolidation,0.088,634.23,110000,22.67,669,,0,0,31522,0.721,0,1
1,debt_consolidation,0.124,668.12,45000,33.89,704,,1,0,14588,0.205,0,1
1,credit_card,0.076,311.34,50000,22.85,684,,0,2,16431,0.775,0,1
1,credit_card,0.117,396.92,42000,8,724,,1,0,10066,0.206,0,1
1,debt_consolidation,0.2,824.11,52800,39.23,679,,1,0,11636,0.781,1,1
1,debt_consolidation,0.088,634.23,140000,20.44,689,,0,1,31568,0.497,0,1
1,renewable_energy,0.076,37.37,70000,13.01,734,,0,0,5062,0.161,0,1
1,debt_consolidation,0.07,494.18,55000,17.06,669,,1,0,13386,0.549,0,1
1,credit_card,0.225,828.75,150000,13.75,694,,0,0,12919,0.365,1,1
1,credit_card,0.164,245.32,50000,26.45,704,,0,0,25558,0.529,0,1
1,debt_consolidation,0.139,742.93,60000,24.48,699,,0,0,53962,0.704,0,1
1,debt_consolidation,0.2,264.94,120000,20.82,699,,0,0,9123,0.51,0,1
1,small_business,0.103,1296.9,400000,4.75,734,,0,0,14100,0.099,1,1
1,debt_consolidation,0.18,542.07,99772,3.45,689,,0,0,8093,0.674,0,1
1,credit_card,0.11,327.49,35000,28.4,699,,0,0,7060,0.851,0,1
1,debt_consolidation,0.131,341.92,80000,17.25,674,,0,0,13427,0.435,1,1
1,credit_card,0.076,311.34,45000,20.26,684,,0,0,3946,0.475,0,1
1,other,0.07,308.87,30000,15.12,729,,0,0,2986,0.074,0,1
1,debt_consolidation,0.147,82.9,120000,28.28,704,,0,0,15271,0.568,1,1
1,debt_consolidation,0.124,785.65,80000,18.35,684,,0,0,34272,0.438,0,1
1,credit_card,0.164,176.78,34000,16.63,674,,1,0,1724,0.556,0,1
1,home_improvement,0.2,185.82,45600,36.13,679,,0,0,19673,0.778,0,1
1,credit_card,0.117,446.53,25000,21.32,684,,0,0,13671,0.701,0,1
1,debt_consolidation,0.124,861.97,135000,18.87,674,,0,2,40179,0.625,1,1
1,debt_consolidation,0.082,814.7,92800,21.19,714,,0,1,46567,0.581,0,1
1,credit_card,0.07,1235.45,88000,47.05,719,,0,0,94281,0.683,0,1
1,debt_consolidation,0.2,370.92,70000,20.61,669,,0,4,2010,0.591,0,1
1,debt_consolidation,0.07,463.3,112000,9.89,669,,0,0,10080,0.41,0,1
1,debt_consolidation,0.156,698.91,115000,15.7,679,,0,0,26634,0.918,0,1
1,debt_consolidation,0.156,349.46,36000,14.27,689,,1,0,5202,0.612,0,1
1,other,0.11,226.23,58000,9.52,804,,0,0,996,0.019,0,1
1,debt_consolidation,0.124,303.04,90700,11.71,689,,3,0,8168,0.294,0,1
1,credit_card,0.117,538.1,49000,21.94,694,,1,0,30265,0.679,0,1
1,debt_consolidation,0.2,297.31,24000,170.25,669,,1,1,12911,0.903,0,1
1,home_improvement,0.088,158.56,125000,20.3,714,,0,1,3660,0.223,0,1
1,car,0.124,193.76,39500,12.82,774,,1,0,10,0.001,0,1
1,debt_consolidation,0.2,615.99,125000,30.89,709,,0,0,68698,0.877,0,1
1,other,0.103,324.23,313000,11.65,729,,0,3,25957,0.498,0,1
1,debt_consolidation,0.147,276.75,30000,22.84,764,,0,0,1788,0.119,0,1
1,other,0.11,104.8,44000,8.7,744,,0,0,1294,0.051,0,1
1,debt_consolidation,0.225,585.99,44350,18.29,674,,0,0,4980,0.996,0,1
1,car,0.131,478.68,85000,15.28,694,,0,2,5670,0.461,0,1
1,debt_consolidation,0.065,1225.24,195000,19.32,734,,2,3,24212,0.227,0,1
1,debt_consolidation,0.139,341.3,65000,26.85,699,,1,0,16536,0.525,0,1
1,home_improvement,0.156,349.46,45000,36.99,784,,0,0,8889,0.188,0,1
1,credit_card,0.076,311.34,65000,15.77,784,,0,0,7575,0.162,0,1
1,credit_card,0.156,578.17,74000,25.01,704,,0,0,24971,0.546,0,1
1,debt_consolidation,0.2,297.31,28500,12,664,,1,0,7882,0.796,0,1
1,credit_card,0.082,305.52,79000,12.94,754,,0,0,15346,0.299,0,1
1,debt_consolidation,0.076,155.67,50000,17.91,734,,0,0,6599,0.228,0,1
1,credit_card,0.147,259.04,37000,22.8,674,,1,1,9254,0.321,0,1
1,debt_consolidation,0.124,273.86,55000,17.46,754,,0,0,11337,0.922,0,1
1,debt_consolidation,0.2,317.93,34000,32.65,704,,0,0,10920,0.316,0,1
1,debt_consolidation,0.082,345.67,50000,39.46,734,,0,0,12242,0.521,0,1
1,debt_consolidation,0.164,959.17,107800,15.56,664,,0,0,13564,0.737,0,1
1,debt_consolidation,0.124,835.15,59000,37.37,709,,0,1,27600,0.882,0,1
1,debt_consolidation,0.117,1323.04,90000,13.63,754,,0,0,17150,0.647,0,1
1,home_improvement,0.288,695.65,62500,24.19,714,,3,0,6117,0.151,0,1
1,debt_consolidation,0.131,401.18,56000,14.59,709,,0,0,1388,0.496,0,1
1,debt_consolidation,0.18,157.2,11448,15.88,714,,0,0,4386,0.443,0,1
1,debt_consolidation,0.117,476.3,95000,12.19,669,,1,1,5087,0.273,1,1
1,debt_consolidation,0.082,1183.91,65000,42.02,769,,0,0,9385,0.153,0,1
1,credit_card,0.131,387.5,49900,13.13,704,,0,0,18693,0.68,0,1
1,credit_card,0.124,1048.94,150000,17.37,694,,0,0,22103,0.72,0,1
1,credit_card,0.124,434.28,44000,12.06,669,,1,0,8076,0.518,1,1
1,debt_consolidation,0.131,250.74,46000,15.34,684,,0,0,4214,0.238,0,1
1,debt_consolidation,0.117,1323.04,61800,36.37,704,,0,0,20846,0.602,0,1
1,debt_consolidation,0.124,224.48,75000,5.58,664,,0,0,315,0.064,0,1
1,debt_consolidation,0.117,661.52,70000,12.39,704,,0,0,4810,0.301,0,1
1,debt_consolidation,0.082,94.28,34931.04,11.12,704,,1,0,2132,0.112,0,1
1,debt_consolidation,0.156,578.17,75000,10.83,694,,0,0,9421,0.569,0,1
1,debt_consolidation,0.139,232.17,54000,6.6,714,,1,0,3778,0.233,0,1
1,major_purchase,0.124,100.22,40000,16.38,694,,0,0,2501,0.568,0,1
1,debt_consolidation,0.088,1046.48,50000,8.83,714,,0,0,17239,0.407,0,1
1,debt_consolidation,0.2,1059.76,90000,16.03,779,,0,0,0,0,0,1
1,medical,0.082,66,72000,23.02,739,,0,0,13211,0.204,0,1
1,major_purchase,0.076,155.67,55000,33.44,734,,1,0,9192,0.307,0,1
1,debt_consolidation,0.131,569.86,98000,7.32,704,,1,0,15622,0.377,0,1
1,debt_consolidation,0.156,559.13,84800,10.91,689,,2,0,247,0.088,0,1
1,debt_consolidation,0.124,159.52,37360,23.96,704,,0,0,15412,0.707,0,1
1,home_improvement,0.156,209.68,45000,4.99,744,,0,0,5629,0.341,0,1
1,debt_consolidation,0.117,165.38,25000,46.57,679,,1,0,4107,0.652,0,1
1,debt_consolidation,0.139,278.6,57207,13.78,674,,1,1,14497,0.523,0,1
1,home_improvement,0.076,1245.36,56000,36.43,739,,1,0,15689,0.339,0,1
1,credit_card,0.124,334.06,45000,13.79,684,,0,0,19614,0.443,0,1
1,credit_card,0.088,190.27,32640,17.1,744,,0,0,7481,0.233,0,1
1,credit_card,0.147,207.23,65000,5.85,664,,0,0,4546,0.659,0,1
1,other,0.088,63.43,21000,13.66,689,,2,1,3702,0.805,0,1
1,debt_consolidation,0.124,668.12,60000,29.82,674,,1,0,29651,0.706,0,1
1,debt_consolidation,0.117,661.52,106000,12.01,749,,0,0,7450,0.194,0,1
1,debt_consolidation,0.225,346.05,51000,13.15,724,,2,0,1782,0.287,0,1
1,debt_consolidation,0.147,473.08,50000,22.92,709,,0,0,6251,0.383,0,1
1,home_improvement,0.103,162.12,40000,8.31,724,,1,1,18,0.003,0,1
1,home_improvement,0.103,308.31,108500,28.92,719,,0,0,56844,0.784,0,1
1,credit_card,0.139,464.33,69996,27.29,689,,0,0,24269,0.71,0,1
1,credit_card,0.082,848.46,130000,15.99,734,,2,0,25572,0.324,0,1
1,debt_consolidation,0.088,348.83,30000,47.24,769,,0,0,7153,0.185,0,1
1,debt_consolidation,0.103,342.56,51000,12.35,729,,0,0,12388,0.327,0,1
1,debt_consolidation,0.117,165.38,32000,32.37,684,,1,0,18506,0.56,0,1
1,debt_consolidation,0.18,216.83,70000,29.92,689,,0,0,7787,0.973,0,1
1,home_improvement,0.076,249.08,51000,13.01,814,,0,0,3025,0.165,0,1
1,debt_consolidation,0.156,361.36,70000,0.96,669,,0,0,806,0.067,0,1
1,debt_consolidation,0.147,236.54,62300,7.8,664,,0,0,10699,0.798,0,1
1,other,0.103,856.4,143609,7.64,739,,0,0,31433,0.459,0,1
1,debt_consolidation,0.131,674.65,42000,38.17,694,,0,0,19222,0.851,0,1
1,debt_consolidation,0.131,341.92,175000,13.87,724,,0,1,9910,0.522,0,1
1,debt_consolidation,0.082,301.68,25000,29.86,754,,0,0,751,0.1,0,1
1,house,0.103,642.3,115000,3.93,709,,2,0,2425,0.076,0,1
1,debt_consolidation,0.076,622.68,120000,9.82,714,,1,0,21330,0.325,0,1
1,debt_consolidation,0.225,1139.07,111000,18.28,664,,4,0,32428,0.68,0,1
1,credit_card,0.065,306.31,100000,1.68,734,,0,0,6249,0.473,0,1
1,credit_card,0.07,154.44,40000,26.28,689,,1,0,7733,0.541,0,1
1,debt_consolidation,0.076,249.08,79000,24.59,694,,0,0,15734,0.321,1,1
1,debt_consolidation,0.147,345.39,24480,18.77,699,,0,0,14538,0.367,0,1
1,home_improvement,0.147,759.84,80000,15.08,689,,1,0,17784,0.624,1,1
1,credit_card,0.065,306.31,52000,11.52,769,,0,0,3741,0.416,0,1
1,debt_consolidation,0.124,561.18,72342,21.86,719,,4,1,43628,0.37,0,1
1,credit_card,0.164,353.55,100000,16.7,719,,1,0,20334,0.405,0,1
1,home_improvement,0.288,316.21,80000,51.43,694,,0,0,8688,0.706,0,1
1,credit_card,0.07,185.32,41400,27.28,674,,3,0,12857,0.261,1,1
1,debt_consolidation,0.117,357.23,180000,3.07,689,,0,1,9326,0.734,0,1
1,house,0.131,269.86,56000,22.74,729,,2,0,6052,0.209,0,1
1,debt_consolidation,0.164,306.64,72000,13.72,699,,0,0,9353,0.445,0,1
1,debt_consolidation,0.082,603.35,33000,24.29,779,,1,0,373,0.016,0,1
1,debt_consolidation,0.117,1190.74,79000,37.1,739,,2,0,1445,0.046,0,1
1,debt_consolidation,0.2,112.42,40000,21.33,674,,0,1,7279,0.96,0,1
1,debt_consolidation,0.18,361.38,75000,13.74,669,,0,0,7935,0.543,0,1
1,debt_consolidation,0.18,761.32,132600,26.7,679,,1,0,27994,0.771,0,1
1,home_improvement,0.172,821.02,61500,48.37,744,,0,0,8988,0.548,0,1
1,credit_card,0.082,534.21,100000,34.33,694,,0,0,17500,0.5,0,1
1,credit_card,0.147,207.23,120000,9.21,664,,1,0,19875,0.974,0,1
1,home_improvement,0.2,370.92,14400,44.08,694,,0,0,19156,0.54,0,1
1,car,0.11,261.99,70000,19.41,664,,0,0,12443,0.482,0,1
1,debt_consolidation,0.07,1081.02,350000,20.13,704,,0,0,114132,0.602,0,1
1,debt_consolidation,0.147,908.31,86000,16.63,739,,1,0,13998,0.286,0,1
1,credit_card,0.11,45.85,65000,8.46,679,,0,0,2341,0.709,0,1
1,debt_consolidation,0.103,856.4,140000,33.65,699,,0,0,66610,0.617,0,1
1,debt_consolidation,0.065,336.94,69000,6.3,719,,1,0,13200,0.242,0,1
1,debt_consolidation,0.117,132.31,30000,7.76,719,,0,1,5638,0.125,0,1
1,home_improvement,0.139,445.76,140000,31.06,689,,0,0,39904,0.793,0,1
1,small_business,0.082,157.13,54000,6.27,709,,0,0,1522,0.179,0,1
1,other,0.07,308.87,50960,0.64,759,,0,0,638,0.026,0,1
1,debt_consolidation,0.082,611.03,140000,21.71,724,,0,0,29104,0.528,0,1
1,debt_consolidation,0.164,311.13,75000,19.38,694,,0,2,5966,0.703,1,1
1,debt_consolidation,0.103,321.15,38490,12.1,794,,0,0,5457,0.106,0,1
1,debt_consolidation,0.131,1011.98,100000,27.23,704,,0,1,39098,0.576,0,1
1,debt_consolidation,0.2,317.93,65000,24.7,694,,0,0,10154,0.523,0,1
1,credit_card,0.065,294.06,78900,28,829,,0,0,3875,0.086,0,1
1,debt_consolidation,0.103,824.28,165000,12.54,714,,0,0,39283,0.723,0,1
1,debt_consolidation,0.065,1225.24,250000,6.72,694,,0,0,33592,0.455,0,1
1,credit_card,0.139,1194.52,1000000,18.38,704,,0,1,152281,0.96,0,1
1,home_improvement,0.088,253.7,75000,18.74,709,,0,0,26830,0.752,0,1
1,credit_card,0.18,761.32,60000,56.93,664,,2,1,40827,0.56,0,1
1,debt_consolidation,0.172,249.55,100000,10.79,719,,4,0,4396,0.271,0,1
1,debt_consolidation,0.065,612.62,62000,39.94,759,,0,0,17685,0.255,0,1
1,debt_consolidation,0.156,249.34,48000,18.8,684,,1,1,8651,0.224,0,1
1,credit_card,0.082,314.25,60000,25.7,714,,0,0,22627,0.662,0,1
1,debt_consolidation,0.172,598.92,40646,36.34,674,,0,1,30647,0.788,0,1
1,debt_consolidation,0.065,857.67,30000,61,669,,0,0,48295,0.943,0,1
1,credit_card,0.18,406.04,130000,16.73,669,,2,1,24510,0.42,0,1
1,debt_consolidation,0.147,431.73,60000,19.6,679,,0,0,3579,0.639,0,1
1,debt_consolidation,0.131,911.77,50000,6,834,,0,0,0,0,0,1
1,debt_consolidation,0.11,478.13,250000,8.43,704,,0,0,22481,0.399,0,1
1,debt_consolidation,0.07,803.05,76000,12.9,689,,1,0,34502,0.742,0,1
1,debt_consolidation,0.131,729.41,112000,13.67,709,,1,0,16477,0.385,0,1
1,other,0.225,1537.99,97000,9.28,719,,1,0,5220,0.292,0,1
1,other,0.07,92.66,69000,10.07,694,,0,0,11476,0.345,0,1
1,debt_consolidation,0.139,650.07,56000,34.44,704,,1,0,21140,0.589,0,1
1,debt_consolidation,0.076,467.01,31170,17.91,739,,0,0,9546,0.641,0,1
1,credit_card,0.07,617.73,147500,13.37,669,,1,0,16695,0.795,1,1
1,debt_consolidation,0.139,682.59,62000,22.82,684,,0,0,25580,0.81,0,1
1,other,0.07,216.21,90000,15.04,764,,1,0,618,0.018,0,1
1,debt_consolidation,0.065,612.62,180000,11.05,679,,1,1,63971,0.246,0,1
1,debt_consolidation,0.082,534.21,90000,28.07,714,,0,0,12925,0.47,0,1
1,debt_consolidation,0.147,828.92,58926,19.53,669,,0,0,29091,0.851,0,1
1,debt_consolidation,0.117,331.48,75000,20.82,684,,0,0,9934,0.215,0,1
1,major_purchase,0.103,275.59,45000,24.13,694,,0,0,17310,0.423,0,1
1,debt_consolidation,0.124,334.06,70000,11.93,714,,1,0,5619,0.353,0,1
1,home_improvement,0.11,543.81,89048,29.14,734,,0,0,49210,0.48,0,1
1,debt_consolidation,0.088,475.68,80000,31.02,754,,0,0,14142,0.582,0,1
1,debt_consolidation,0.124,426.5,38000,24.98,694,,0,0,12429,0.592,0,1
1,debt_consolidation,0.124,628.52,155000,23.61,694,,0,0,21503,0.427,0,1
1,debt_consolidation,0.103,97.27,65000,27.7,739,,1,0,2040,0.07,0,1
1,debt_consolidation,0.082,219.97,35000,6.45,684,,1,0,4412,0.292,1,1
1,debt_consolidation,0.076,342.48,110000,20.49,744,,0,0,19425,0.304,0,1
1,home_improvement,0.11,522.06,150000,13.37,724,,1,0,13158,0.56,0,1
1,house,0.124,220.48,35000,23.7,754,,0,0,4163,0.289,0,1
1,debt_consolidation,0.103,256.92,95000,8.4,709,,0,0,7539,0.331,0,1
1,debt_consolidation,0.076,622.68,135000,14.63,669,,0,0,19192,0.969,0,1
1,credit_card,0.076,311.34,85000,16.11,699,,0,0,14182,0.852,1,1
1,credit_card,0.131,101.2,50000,18.31,719,,0,0,2889,0.177,0,1
1,debt_consolidation,0.082,814.7,350000,11.99,684,,0,0,182774,0.852,0,1
1,debt_consolidation,0.103,291.81,38000,9.89,664,,0,0,9008,0.45,0,1
1,debt_consolidation,0.18,43.37,11160,28.83,719,,0,0,4890,0.115,0,1
1,debt_consolidation,0.2,927.29,250000,10.6,709,,4,9,2310,0.068,0,1
1,home_improvement,0.082,366.62,42000,50.69,824,,0,0,126,0.002,0,1
1,debt_consolidation,0.139,341.3,50000,11.02,689,,0,0,2432,0.517,0,1
1,home_improvement,0.088,355.17,60000,15.78,704,,1,0,4431,0.476,0,1
1,debt_consolidation,0.124,80.18,28000,6.77,734,,2,0,1457,0.112,0,1
1,debt_consolidation,0.088,285.41,185000,20.2,719,,0,0,40347,0.731,0,1
1,debt_consolidation,0.164,294.38,39000,18,679,,1,0,1000,0.041,1,1
1,other,0.07,370.64,105000,15.78,774,,0,0,3372,0.077,0,1
1,debt_consolidation,0.124,336.71,50000,24.32,724,,0,0,12135,0.562,0,1
1,credit_card,0.11,458.48,45000,34.64,684,,0,0,33327,0.84,0,1
1,debt_consolidation,0.088,380.54,110000,35.97,724,,0,0,52008,0.662,0,1
1,credit_card,0.131,371.06,34694,28.57,669,,0,0,12592,0.782,0,1
1,major_purchase,0.172,178.74,35000,35.43,744,,1,0,5742,0.131,0,1
1,other,0.156,419.35,32500,9.71,709,,0,0,5033,0.621,0,1
1,credit_card,0.124,280.61,85350,23.9,689,,0,0,17795,0.609,1,1
1,credit_card,0.076,575.98,115000,23.93,699,,2,0,29615,0.327,0,1
1,debt_consolidation,0.139,580.42,97500,13.94,679,,1,0,16590,0.751,1,1
1,credit_card,0.065,321.63,57371,14.29,709,,0,0,11023,0.32,0,1
1,home_improvement,0.225,769,85000,39.87,734,,0,0,27841,0.308,0,1
1,major_purchase,0.103,324.23,60000,19.66,684,,0,0,29096,0.45,0,1
1,house,0.065,306.31,44000,29.54,794,,0,0,4248,0.152,0,1
1,credit_card,0.2,260.15,76000,14.3,684,,1,0,8051,0.649,0,1
1,debt_consolidation,0.082,611.03,101000,15.43,714,,0,0,33154,0.536,0,1
1,debt_consolidation,0.11,261.99,40000,6.87,704,,1,0,4707,0.318,0,1
1,debt_consolidation,0.2,582.87,5600000,0.21,719,,0,0,7357,0.92,0,1
1,credit_card,0.2,899.36,215000,38.02,684,,0,0,54572,0.905,0,1
1,home_improvement,0.082,314.25,80000,18.8,764,,0,0,16868,0.354,0,1
1,debt_consolidation,0.082,590.66,62000,23.96,744,,0,0,9434,0.351,0,1
1,debt_consolidation,0.18,334.98,38000,11.4,679,,0,0,2881,0.96,0,1
1,credit_card,0.124,334.06,45000,12.4,684,,1,0,16701,0.399,0,1
1,debt_consolidation,0.172,499.1,80000,25.85,664,,0,0,11921,0.852,0,1
1,debt_consolidation,0.11,761.34,150000,11.99,724,,0,0,22552,0.342,0,1
1,debt_consolidation,0.25,748.48,175000,20.58,719,,0,0,37871,0.378,0,1
1,credit_card,0.088,126.85,41000,16.36,699,,0,0,4367,0.642,0,1
1,debt_consolidation,0.2,490.56,43000,5.05,684,,0,0,5474,0.622,0,1
1,debt_consolidation,0.117,793.83,49000,19.81,699,,1,0,11735,0.431,0,1
1,debt_consolidation,0.082,345.67,70000,34.41,714,,0,0,43585,0.958,0,1
1,debt_consolidation,0.172,357.48,53000,19.77,679,,0,0,12567,0.885,0,1
1,debt_consolidation,0.082,1068.42,125000,19.12,719,,0,0,29257,0.422,0,1
1,debt_consolidation,0.088,413.33,60000,19.44,719,,0,0,21064,0.266,0,1
1,debt_consolidation,0.082,377.09,120000,15.44,704,,1,0,15602,0.334,0,1
1,credit_card,0.082,407.35,90000,11.2,709,,0,0,19519,0.337,0,1
1,debt_consolidation,0.082,814.7,100000,19.3,764,,0,0,41713,0.305,0,1
1,credit_card,0.156,349.46,72433,13.24,664,,2,0,8741,0.741,0,1
1,debt_consolidation,0.07,1111.91,66000,12.24,679,,0,0,23796,0.46,1,1
1,other,0.172,428.97,83000,13.26,684,,1,0,17822,0.746,0,1
1,debt_consolidation,0.164,671.75,30998,20.65,684,,0,0,14911,0.888,0,1
1,other,0.082,204.26,145000,8.63,704,,0,0,5090,0.925,0,1
1,debt_consolidation,0.2,519.29,26000,26.22,709,,1,0,5155,0.358,0,1
1,debt_consolidation,0.172,822.19,48792,27.58,694,,1,0,8561,0.535,0,1
1,credit_card,0.164,353.55,57231,21.68,664,,0,0,12707,0.519,0,1
1,debt_consolidation,0.082,678.77,65000,36.92,769,,0,0,14170,0.116,0,1
1,debt_consolidation,0.164,88.39,91000,27.76,689,,1,0,64393,0.644,0,1
1,debt_consolidation,0.156,361.36,60000,26.06,679,,0,0,6183,0.294,0,1
1,debt_consolidation,0.103,714.56,165000,8.97,804,,0,0,4642,0,0,1
1,debt_consolidation,0.2,743.28,30000,33.4,719,,0,0,8575,0.331,0,1
1,debt_consolidation,0.164,981.25,135000,26.08,664,,0,0,55629,0.951,1,1
1,debt_consolidation,0.065,336.94,205000,18.66,704,,0,0,25084,0.389,1,1
1,credit_card,0.082,245.11,148000,24.15,674,,1,1,61550,0.721,0,1
1,debt_consolidation,0.18,253.78,24000,34.29,684,,0,0,3368,0.437,0,1
1,debt_consolidation,0.139,1194.52,233000,6.97,719,,0,0,19292,0.745,0,1
1,major_purchase,0.288,133.76,67770,30.8,664,,0,2,2120,0.082,0,1
1,debt_consolidation,0.07,864.82,150000,8.58,719,,0,0,20381,0.374,0,1
1,credit_card,0.065,612.62,84000,17.9,679,,3,0,25874,0.558,1,1
1,debt_consolidation,0.088,634.23,61000,29.67,684,,0,1,35671,0.91,0,1
1,debt_consolidation,0.2,445.97,60000,28,669,,1,0,31415,0.679,1,1
1,other,0.2,1103.76,37503,22.4,694,,0,0,16937,0.62,0,1
1,home_improvement,0.11,327.49,58000,53.03,759,,0,0,19091,0.379,0,1
1,debt_consolidation,0.288,474.31,47000,38.43,684,,1,0,6875,0.38,1,1
1,credit_card,0.088,253.7,40000,30.42,699,,1,0,8257,0.472,0,1
1,debt_consolidation,0.131,1180.64,110000,14.78,689,,0,0,43662,0.91,0,1
1,credit_card,0.225,306.95,83200,20.58,684,,0,0,20895,0.819,0,1
1,credit_card,0.088,248,52000,17.68,679,,0,0,14442,0.802,0,1
1,debt_consolidation,0.117,486.16,62771,11.84,679,,1,0,21123,0.422,0,1
1,debt_consolidation,0.131,242.88,44000,12.79,734,,1,0,5733,0.293,0,1
1,credit_card,0.2,794.82,170000,27.9,684,,0,0,67193,0.615,0,1
1,debt_consolidation,0.139,614.33,60000,26.06,719,,2,0,12624,0.2,0,1
1,credit_card,0.131,509.37,75000,32.91,719,,1,0,22391,0.329,0,1
1,debt_consolidation,0.25,994,260000,26.51,699,,0,1,68161,0.793,0,1
1,debt_consolidation,0.117,330.76,36000,13.33,709,,0,0,8014,0.407,0,1
1,credit_card,0.082,339.39,35000,32,724,,0,0,17862,0.264,0,1
1,vacation,0.11,153.92,82000,15.21,664,,0,0,6695,0.179,1,1
1,debt_consolidation,0.172,1251.16,110000,32.37,689,,0,1,85140,0.844,0,1
1,debt_consolidation,0.18,542.07,160000,29.64,669,,0,0,18546,0.745,0,1
1,debt_consolidation,0.18,795.03,75000,30.72,694,,1,1,27912,0.474,0,1
1,home_improvement,0.088,126.85,280000,8.85,709,,2,1,11397,0.218,0,1
1,home_improvement,0.225,976.64,108000,18.62,699,,0,0,41940,0.84,0,1
1,debt_consolidation,0.288,41.8,90000,32.88,714,,0,0,59725,0.83,0,1
1,debt_consolidation,0.18,954.03,55000,34.72,664,,1,0,22663,0.581,0,1
1,credit_card,0.124,1169.2,350000,16.63,694,,0,0,50338,0.636,0,1
1,debt_consolidation,0.07,698.81,87000,37.57,764,,1,0,53488,0.279,0,1
